Paperiin kääritty kukkakimppu,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Rembrandt etsaamassa (Rembrandt etching),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Rembrandt etsaamassa (Rembrandt etching),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Alaston nainen ja vanha mies,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
"Kristuksen kaste, luonnos Luumäen kirkon alttaritaulua varten",Ateneum,1985,Edvard Richterin ja Mandi Karnakoski-Richterin testamenttikokoelma
luonnos ; nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Näyttelijä Ichikawa Danjuro VII näytelmässä Uwakitoshi musubi kamiji (Kamiya Jihein tarina),Ateneum,1908,Antellin kokoelmat
Juno,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Juno,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kesän muistomerkki,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Petäjät lumiset,Ateneum,2003,Skopin kokoelma
Maalaus,Kiasma,2011,Kiasman tukisäätiö / Timo Miettinen
Satyyriperhe; viulua soittava satyyri,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Satyyriperhe; viulua soittava satyyri,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Talo Vikassa,Ateneum,1939,Hovingin kokoelma
Merimaisema,Kiasma,1994,Suomen Säästöpankki Oy:n taidekokoelma
Joh. von Katzenellenbogen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Joh. von Katzenellenbogen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Omakuva piippu suussa,Ateneum,2011,Mukka
Paimen karjoineen,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Paimen karjoineen,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Marcus Larssonin muotokuva,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Slottsgränd, Tammisaari",Ateneum,1995,Wäinö Wallin kokoelma
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kaksi Kyoton geishaa Gionin pukujuhlassa sarjasta Gion mikoshi-arai nerimono-sugata (Gionin pukujuhla),Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Pieni avaruuskompositio,Ateneum,2003,Skopin kokoelma
nimetön,Ateneum,1997,Kokoelma Igor Eriksson
Ikkunan ääressä,Ateneum,1919,Antellin kokoelmat
Seinä,Ateneum,no date,Tuomo Sepon kokoelma
Chemins de fer de l'état et de Brighton (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Oulu ; Kuvitusta teokseen Finland framställdt i teckningar,Ateneum,1908,Antellin kokoelmat
Aution navetan ikkuna,Kiasma,2003,Skopin kokoelma
Föreningen för Grafisk Konstin albumi 1888,Ateneum,1964,Antellin kokoelmat
"kannu, sinivihreä, suuosa uurteinen",Ateneum,1965,Gerda ja Salomo Wuorion kokoelma
"Grande Passion, nro 7",Sinebrychoffin taidemuseo,1923,Antellin kokoelmat
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Nuoren miehen kasvot,Ateneum,1916,Antellin kokoelmat
"Lautanen, itäintialainen",Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Purjeveneen tytöt,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Hohtimet,Kiasma,2014,Aappo M. Kähösen lahjoituskokoelma
Figuurihahmotelmia,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Kaksi tyttöä,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Kukkia,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
"Hic, medias inter caedes exultat Amazon",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Hic, medias inter caedes exultat Amazon",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Milon Venus, rintakuva, kopio antiikin mukaan",Ateneum,1876,Hovingin kokoelma
"Milon Venus, rintakuva, kopio antiikin mukaan",Ateneum,1876,Victor Hovingin testamenttikokoelma
Ikuinen kurjuus. Kuvitusta Ilmari Kiannon romaaniin Ryysyrannan Jooseppi,Ateneum,1998,Erkki Ryhäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Koski,Ateneum,2003,Beatrice Granbergin kokoelma
Ichinotanin taistelu. Kohtaus Genji-Heike klaanisodasta,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Taiteilijan vaimo,Ateneum,1939,Hovingin kokoelma
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
no title,Kiasma,2009,Pirkko Pasanen
Edesmenneen näyttelijä Nakamura Utaemonin muotokuva. Shini-e,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Joen rantaa,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Kukko ja kana,Sinebrychoffin taidemuseo,2002,Beatrice Granbergin kokoelma
Gangotri Himalaja,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Pitkä odotus,Kiasma,2003,Skopin kokoelma
Tenko II,Ateneum,2003,Skopin kokoelma
Kallioinen rantamaisema,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Kallioinen rantamaisema,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
nimetön ; alastonmalliharjoitelma,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Ogontsuru no Oto sarjasta Tosei hinode gonin-soroi,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
"Näyttelijä Ichikawa Danjuro VIII neljässä roolihahmossa: Sukeroku, Mitsu-uji, Kasugaya Tokikuro ja Watonai",Ateneum,1908,Antellin kokoelmat
no title,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
no title,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Italialainen maisema,Sinebrychoffin taidemuseo,1881,Göhlen kokoelma
nimetön,Ateneum,1997,Kokoelma Igor Eriksson
Ornamentteja ja groteskeja (11 lehteä 12:n lehden sarjasta),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Ornamentteja ja groteskeja (11 lehteä 12:n lehden sarjasta),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Veroraha,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Veroraha,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Tuntematon neuvosherra,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Itkijätär (II),Kiasma,2003,Skopin kokoelma
Muotokuva,Ateneum,2010,Rolando ja Siv Pieraccinin kokoelma
Keinu,Sinebrychoffin taidemuseo,1920,Hjalmar Linderin lahjoituskokoelma
?,Sinebrychoffin taidemuseo,no date,Tellervo ja Matti Waskilammen kokoelma
Aleksanterin taistelu,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Lanttu,Ateneum,2003,Skopin kokoelma
Suloinen nainen,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kesäyö,Kiasma,2003,Skopin kokoelma
Istuva yksisarvinen,Kiasma,2003,Skopin kokoelma
"luonnos, seisova nainen",Ateneum,no date,Tuomo Sepon kokoelma
Lapsi ja lelukärryt,Ateneum,2011,Ateneumin ystävien kokoelma
Leivintuvassa,Ateneum,1965,Gerda ja Salomo Wuorion kokoelma
Kolme keskustelevaa talonpoikaa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kolme keskustelevaa talonpoikaa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
no title,Kiasma,2013,Markus Heikkerön kokoelma
"Suurisilmäinen tyttö, Karin",Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Maalari Pierre Dupuis,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Maalari Pierre Dupuis,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Insinöörin rakastajatar,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Rouva Caroline Schloss,Ateneum,1911,Antellin kokoelmat
Siskoni,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
nimetön (Delirium?) ; koevedos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (croquis),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Markkinat,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Hellä kohtaus oviaukossa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Hellä kohtaus oviaukossa,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön ; alastonmalliharjoitelma,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Masekelan konsertti,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Pako Egyptiin,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Pako Egyptiin,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Vaikea tunnustus,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Vaikea tunnustus,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Kaksi lampaanpäätä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kaksi lampaanpäätä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Luonnoskirja nro 6,Ateneum,2015,Jonathan Moorhousen lahjoituskokoelma
Alaston,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
"""Venäläisten hautausmaa"" Lainiossa",Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimeämätön,Ateneum,2012,Torvinin kokoelma
Päin katsova ja poispäin katsova vuohi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Päin katsova ja poispäin katsova vuohi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Emprunt de la Défense Nationale. Banque Adam (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Yksityiskohta Arezzon kirkon fasadista,Ateneum,1902,Hovingin kokoelma
"Kohtaus Pyhän Fransiskuksen elämästä, kuvitus kokonaisuuteen: Les petites fleurs de Saint-Francois",Ateneum,2012,Risto Vilhunen
Loggia dei Lanzi,Ateneum,1915,Herman ja Elisabeth Hallonbladin kokoelma
nimetön (maisema) ; luonnos,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Trooppinen puutarha II,Kiasma,2003,Skopin kokoelma
Omakuva,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Preussin kuningas Fredrik II:n rintakuva,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Preussin kuningas Fredrik II:n rintakuva,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Stereo,Kiasma,2011,Ror lahjoituskokoelma
Seisova lehmä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Seisova lehmä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Kreivi Tilly, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Kreivi Tilly, puolivartalokuva",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Katu Porvoossa,Ateneum,1902,Hovingin kokoelma
Sairas (Elvira),Ateneum,1927,Katarina ja Leonard Bäcksbackan lahjoituskokoelma
Niculaus van der Borcht 1703,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Niculaus van der Borcht 1703,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Giovinezza,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Bretonne,Ateneum,1913,Antellin kokoelmat
Elokuun juhla,Ateneum,2003,Skopin kokoelma
"Kohtaus Pyhän Fransiskuksen elämästä, kuvitus kokonaisuuteen: Les petites fleurs de Saint-Francois",Ateneum,2012,Risto Vilhunen
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Tuntematon,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Devonshiren herttuatar Georgiana,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Alaston,Kiasma,2003,Skopin kokoelma
"luonnos, istuva nainen",Ateneum,no date,Tuomo Sepon kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Pauline,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Pauline,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Auringonlasku,Kiasma,2003,Skopin kokoelma
Neiti Anna Charlotta Bredbergin rintakuva,Ateneum,1891,Hovingin kokoelma
Näyttelijä Segawa Kikunojo V kettunainen Tamamo-no-maen roolissa,Ateneum,1908,Antellin kokoelmat
nimetön,Ateneum,1997,Kokoelma Igor Eriksson
Aukio,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Prosessi X,Kiasma,2003,Skopin kokoelma
Kevät,Kiasma,2003,Skopin kokoelma
Sermi,Ateneum,no date,Tuomo Sepon kokoelma
Onnettomuus kadulla,Ateneum,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Onnettomuus kadulla,Ateneum,1919,Antellin kokoelmat
Nuoren naisen muotokuva,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Sydämeni laulu,Ateneum,1965,Gerda ja Salomo Wuorion kokoelma
Puutarhassa,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903,Antellin kokoelmat
Edesmenneen näyttelijä Nakamura Utaemonin muotokuva. Shini-e,Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Kortin pelaaja (The card player),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kortin pelaaja (The card player),Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Nukkuva tyttö,Ateneum,1923,Alfred Kordelinin Säätiön talletuskokoelma
Exlibris Karel Kaminef,Ateneum,1999,Eino Mikkolan exlibris-kokoelmat
Seitsemän veljeksen kuvitusta,Ateneum,1934,Ahlströmin kokoelma
Kaksi alastonta,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
nimetön ; nuoruuden työ,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Matto,Ateneum,no date,Tuomo Sepon kokoelma
Taiteilijan veljen muotokuva,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Myssypäinen nuori mies,Ateneum,1936,Ahlströmin kokoelma
Herkules tukehduttaa Antaioksen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Herkules tukehduttaa Antaioksen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön (pienoisveistos),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Seudun äänet,Kiasma,2003,Skopin kokoelma
luonnoslehtiö,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Riika sovittaa hattua,Ateneum,no date,Tuomo Sepon kokoelma
Kyttyräselkäiset - Gobbi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kyttyräselkäiset - Gobbi,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Puutarha,Ateneum,1939,Hovingin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kuutamoisella pihalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Kuutamoisella pihalla,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Tuntematon mies,Ateneum,1936,Ahlströmin kokoelma
Moision Bertta,Kiasma,2003,Skopin kokoelma
Uskottu,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Uskottu,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
luonnos ; nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (omakuva),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Kirjailija Emil Eleniuksen muotokuva,Ateneum,1945,Ivar Hörhammerin lahjoituskokoelma
"Quand tu parle de la femme pense à ta mère à ta soeur, à ta fiancée et tu ne diras pas de bêtises (juliste)",Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Koira,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Silkkitehtailija Carl Edvin Lundgren,Ateneum,1898,Hovingin kokoelma
"Mustavalkoinen pallopeli, veistosluonnos",Ateneum,2008,Ernst ja Eila Mether-Borgströmin kokoelma
Okraa ja sinistä,Kiasma,2012,Anitta Kauramäki-Harju
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Muki,Sinebrychoffin taidemuseo,1921,Paul ja Fanny Sinebrychoffin taidekokoelma
Puut,Ateneum,2003,Skopin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Omakuva,Ateneum,2005,Yrjö ja Nanny Kauniston kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Onnellinen perhe,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Onnellinen perhe,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Puita ja taloja,Ateneum,2009,Rolando ja Siv Pieraccinin kokoelma
Mies ja kaksi aasia puron äärellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Mies ja kaksi aasia puron äärellä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Anders Zornin muotokuva,Ateneum,1911,Antellin kokoelmat
Pahanilmanlintu,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Aegidius Menagius,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Aegidius Menagius,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Selin istuva mies,Ateneum,2011,Ateneumin ystävien kokoelma
Hollantilainen kaupunki,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Hollantilainen kaupunki,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Näyttelijä Ichikawa Danjuro VIII ja Ichikawa Kodanji IV näytelmässä Mimasu no Date-zome (Upea näyttelijän viitta),Ateneum,1908,Antellin kokoelmat
Maisema kaamoksessa,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Apostoli Matias,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat
Apostoli Matias,Sinebrychoffin taidemuseo,1919,Antellin kokoelmat; Ramsayn testamenttikokoelma
Vastavaloon,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Les grandes miseres de la guerre,Sinebrychoffin taidemuseo,1923,Antellin kokoelmat
nimetön,Ateneum,1997,Kokoelma Igor Eriksson
"Myllypato, maisema Saksasta",Ateneum,1940,Arvid Souranderin lahja
Lusikat 2 kpl,Sinebrychoffin taidemuseo,no date,Beatrice Granbergin kokoelma
Kuoleman sanantuoja,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Exlibris Anna Slöör,Ateneum,1999,Eino Mikkolan exlibris-kokoelmat
"Maria Leszczynska, Ranskan kuningatar",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Maria Leszczynska, Ranskan kuningatar",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Näyttelijät Ichikawa Danjuro VIII, Seki Sanjuro ja Ichikawa Kodanji IV näytelmässä Mimasu no Date-zome (Upea näyttelijän viitta)",Ateneum,1908,Antellin kokoelmat
Alastonharjoitelma,Ateneum,1998,Viiva ja väri -ryhmän arkistokokoelma
Erasmus Rotterdamilainen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Erasmus Rotterdamilainen,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Kullervon muna,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Diana,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Diana,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Poikkihuilunsoittaja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Poikkihuilunsoittaja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
"Rajuilma, maisema Saksasta",Ateneum,1916,Gösta ja Bertha Stenmanin lahjoituskokoelma
Exlibris Wolter Simberg II,Ateneum,1999,Eino Mikkolan exlibris-kokoelmat
Matteuspassio Amsterdamin konserttihallissa,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
nimetön (maisema),Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Mies ja juomalasi,Ateneum,2008,Rolando ja Siv Pieraccinin kokoelma
Liikkuvat muodot,Kiasma,2003,Skopin kokoelma
Einar Reuter III,Ateneum,1998,Ateneumin ystävien kokoelma
Vaaleassa tilassa,Kiasma,2003,Skopin kokoelma
Les grandes miseres de la guerre,Sinebrychoffin taidemuseo,1923,Antellin kokoelmat
"Platon, veistospää",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
"Platon, veistospää",Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Wäinö Wallin muotokuva,Ateneum,1993,Wäinö Wallin kokoelma
Kylvyn jälkeen,Ateneum,1932,Ahlströmin kokoelma
Kertomus,Ateneum,no date,Tuomo Sepon kokoelma
Nuoruus,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Avattu kirja,Ateneum,no date,Tuomo Sepon kokoelma
Magdaleena,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Magdaleena,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön ; alastonmalliharjoitelma,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
?,Sinebrychoffin taidemuseo,1926,Ahlströmin kokoelma
Kohtaus tarinasta Kanadehon chusingura (Uskolliset vasallit),Ateneum,1998,Utagawaha Monjinkai Societyn lahjoituskokoelma
Rannalta löydettyjä I,Kiasma,2003,Skopin kokoelma
Croix Rouge Américaine (juliste),Ateneum,1920,Hjalmar Linderin lahjoituskokoelma
Yllä olevan kohtauksen henkilöt numeroituna ja nimettynä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Yllä olevan kohtauksen henkilöt numeroituna ja nimettynä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
Telakka,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Federico,Ateneum,2012,Rolando ja Siv Pieraccinin kokoelma
Palombaran läheltä 2,Ateneum,2009,Rolando ja Siv Pieraccinin kokoelma
Runeberg,Ateneum,1993,Wäinö Wallin kokoelma
Pyhiinvaeltaja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
Pyhiinvaeltaja,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat; Collanin kokoelma
nimetön,Kiasma,1999,Maj-Lis Pitkäsen kokoelma
Naisen ylävartalo,Ateneum,2011,Mukka
"Sivukuva nuoresta tytöstä, luonnos Kansallisteatterin freskomaalausta varten",Ateneum,1930,Alfred Kordelinin Säätiön talletuskokoelma
Originaalipiirustus Vänrikki Stoolin tarinain kuvitukseen,Ateneum,1903,Antellin kokoelmat
Merenneitoja ja miehiä,Ateneum,no date,Rolando ja Siv Pieraccinin kokoelma
Näyttelijät Iwai Shijaku ja Ichikawa Danjuro VII. Kurtisaani Kuretake ja tuntematon roolihenkilö,Ateneum,1908,Antellin kokoelmat
Honfleur,Ateneum,2001,Ester ja Jalo Sihtolan Taidesäätiön lahjoituskokoelma
Tobias ja enkeli kalanpyynnissä,Sinebrychoffin taidemuseo,1900,Antellin kokoelmat
